DATE,STATION,NAME,LATITUDE,LONGITUDE,PRCP,WSF2,WSF5
2010-08-15,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,16.1,21.0
2010-08-16,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.42,14.1,21.0
2010-08-17,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.1,12.1,15.0
2010-08-18,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,8.1,8.9
2010-08-19,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,16.1
2010-08-20,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,18.1
2010-08-21,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,10.1,14.1
2010-08-22,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.67,21.0,31.1
2010-08-23,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.18,19.9,36.0
2010-08-24,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.05,18.1,28.0
2010-08-25,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.03,17.0,25.9
2010-08-26,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.07,15.0,21.9
2010-08-27,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,12.1,18.1
2010-08-28,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,16.1
2010-08-29,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,13.0,18.1
2010-08-30,USW00014794,"WESTERLY STATE AIRPORT, RI US",41.34972,-71.79889,0.0,14.1,17.0
