"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","WDF2","WDF5","WSF2","WSF5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-17","8.50",,,"0.00","0.0","  240","  240","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-18","10.29",,,"0.00","0.0","  120","  240","18.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-19","14.99",,,"0.00","0.0","  230","  230","25.9","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-20","12.75",,,"0.00","0.0","  250","  260","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-21","8.95",,,"0.01","0.0","  100","  100","15.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-22","7.38",,,"0.00","0.0","   80","   70","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-23","6.04",,,"1.76","0.0","  190","  190","23.9","35.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-24","8.50",,,"0.00","0.0","  360","  280","18.1","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-25","10.74",,,"0.27","0.0","   40","   30","19.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-26","11.18",,,"1.00","0.0","  330","  330","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-27","8.72",,,"0.00","0.0","  200","  210","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-28","6.49",,,"0.01","0.0","   80","   80","14.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-29","6.71",,,"0.33","0.0","  120","   40","21.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-30","8.50",,,"0.00","0.0","  280","  270","16.1","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-07-31","8.05",,,"0.00","0.0","  110","  110","15.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-01","9.62",,,"0.00","0.0","  220","  210","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-02","8.28",,,"0.13","0.0","  260","  270","19.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-03","11.86",,,"0.00","0.0","  230","  230","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-04","9.17",,,"0.00","0.0","  330","  320","25.9","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-05","11.41",,,"0.00","0.0","  300","  280","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-06","7.16",,,"0.00","0.0","  120","  120","17.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-07","9.40",,,"0.00","0.0","  110","  160","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-08","10.96",,,"0.07","0.0","  210","  210","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-09","11.41",,,"1.62","0.0","  220","  230","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-10","11.86",,,"0.00","0.0","  280","  300","19.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-11","6.93",,,"0.00","0.0","  290","  260","15.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-12","7.61",,,"0.00","0.0","  230","  260","14.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-13","5.37",,,"0.00","0.0","  190","  140","10.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-14","14.09",,,"0.00","0.0","  290","  260","25.1","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-15","9.84",,,"0.00","0.0","  320","  290","17.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-16","8.50",,,"0.00","0.0","  280","  270","16.1","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-17","7.38",,,"0.00","0.0","  100","  120","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-18","6.26",,,"0.00","0.0","  230","  230","14.1","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-19","8.95",,,"0.00","0.0","  280","  280","15.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-20","6.71",,,"0.00","0.0","  230","  280","13.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-21","7.38",,,"0.00","0.0","  240","  250","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-22","12.30",,,"0.00","0.0","  230","  250","21.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-23","9.62",,,"0.00","0.0","  330","  330","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-24","8.95",,,"0.00","0.0","   30","   40","15.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-25","9.17",,,"0.00","0.0","  220","  210","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-26","11.18",,,"0.01","0.0","  250","  240","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-27","4.92",,,"0.01","0.0","   80","   80","13.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-28","5.82",,,"0.00","0.0","   50","   50","15.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-29","9.62",,,"0.00","0.0","   30","   30","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-30","8.50",,,"0.00","0.0","  220","  230","15.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-08-31","9.84",,,"0.00","0.0","  220","  210","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-01","8.50",,,"0.38","0.0","  230","  240","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-02","7.16",,,"0.38","0.0","  210","  210","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-03","8.28",,,"0.00","0.0","  220","  220","21.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-04","10.96",,,"0.00","0.0","  230","  280","18.1","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-05","8.72",,,"0.09","0.0","   60","  280","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-06","8.72",,,"0.00","0.0","  230","  260","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-07","10.74",,,"0.00","0.0","  240","  250","18.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-08","13.20",,,"0.00","0.0","  330","  340","25.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-09","9.40",,,"0.00","0.0","  230","  250","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-10","11.41",,,"0.03","0.0","  230","  230","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-11","9.84",,,"0.00","0.0","  230","  240","19.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-12","11.41",,,"0.57","0.0","  240","  240","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-13","6.71",,,"0.39","0.0","  320","  320","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-14","9.84",,,"0.00","0.0","  320","  310","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-15","8.50",,,"0.00","0.0","  240","  250","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-16","10.51",,,"0.00","0.0","  340","  350","21.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-17","8.05",,,"0.00","0.0","   40","   50","19.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-18","7.83",,,"0.00","0.0","  240","  250","14.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-19","5.37",,,"0.00","0.0","  240",,"8.9",
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-20","5.37",,,"0.00","0.0","   90","   60","12.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-21","12.53",,,"0.00","0.0","  200","  180","25.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-22","13.20",,,"0.37","0.0","  230","  220","25.1","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-23","12.97",,,"0.00","0.0","  320","  330","21.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-24","9.84",,,"0.00","0.0","   30","  340","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-25","7.61",,,"0.00","0.0","  350","  350","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-26","7.38",,,"0.00","0.0","   80","   60","15.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-27","8.05",,,"0.00","0.0","   80","   90","17.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-28","5.82",,,"0.00","0.0","   90","  110","14.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-29","3.80",,,"0.00","0.0","  100","  100","10.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-09-30","4.03",,,"0.00","0.0","  130","  140","12.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-01","6.71",,,"0.00","0.0","  220","  230","12.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-02","11.41",,,"0.00","0.0","  280","  280","19.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-03","7.38",,,"0.00","0.0","  310","  250","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-04","2.91",,,"0.03","0.0","  280","  290","12.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-05","4.47",,,"0.00","0.0","   80","   60","10.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-06","10.74",,,"0.31","0.0","   90","   50","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-07","12.30",,,"0.11","0.0","  200","  200","33.1","42.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-08","10.51",,,"0.00","0.0","  320","  330","18.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-09","9.40",,,"0.00","0.0","   70","   60","18.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-10","7.61",,,"0.00","0.0","   50","   70","13.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-11","7.16",,,"0.00","0.0","   90","   90","14.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-12","12.30",,,"0.00","0.0","   50","   60","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-13","8.50",,,"0.00","0.0","   90","   90","15.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-14","5.82",,,"0.00","0.0","  120","  120","14.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-15","6.26",,,"0.00","0.0","  120","  120","13.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-16","5.14",,,"0.00","0.0","  110","  110","13.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-17","8.50",,,"0.03","0.0","  210","  220","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-18","12.30",,,"0.02","0.0","  280","  290","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-19","8.50",,,"0.00","0.0","  190","  190","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-20","11.63",,,"0.00","0.0","  300","  300","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-21","8.05",,,"0.00","0.0","  210","  220","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-22","10.51",,,"0.00","0.0","  300","  320","19.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-23","5.82",,,"0.00","0.0","  290","  290","18.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-24","13.65",,,"0.00","0.0","  280","  250","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-25","10.51",,,"0.00","0.0","  290","  310","17.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-26","13.20",,,"0.00","0.0","  230","  220","29.1","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-27","12.53",,,"0.03","0.0","  250","  250","23.0","35.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-28","12.30",,,"0.00","0.0","  270","  250","23.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-29","6.93",,,"0.00","0.0","  100","  100","12.1","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-30","3.80",,,"0.05","0.0","  300","  280","12.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-10-31","8.28",,,"0.03","0.0","  210","  220","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-01","21.03",,,"0.03","0.0","  210","  220","38.9","51.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-02","4.70",,,"0.00","0.0","  320","  320","18.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-03","10.74",,,"0.03","0.0","  330","   10","16.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-04","8.72",,,"0.00","0.0","   20","   20","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-05","7.38",,,"0.00","0.0","  200","  220","13.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-06","10.74",,,"0.00","0.0","  210","  220","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-07","13.87",,,"0.22","0.0","  240","  240","25.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-08","13.42",,,"0.00","0.0","  290","  300","25.9","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-09","11.63",,,"0.00","0.0","  290","  310","21.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-10","11.41",,,"0.03","0.0","  280","  280","23.9","35.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-11","12.75",,,"0.00","0.0","  290","  290","23.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-12","13.65",,,"0.08","0.0","  320","  330","21.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-13","12.75",,,"0.00","0.0","  310","  320","21.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-14","11.86",,,"0.00","0.0","  270","  270","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-15","8.72",,,"0.00","0.0","  210","  220","17.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-16","5.37",,,"0.00","0.0","  270","  290","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-17","3.36",,,"0.04","0.0","  110","  110","15.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-18","13.42",,,"0.15","0.0","  260","  250","28.0","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-19","16.78",,,"0.00","0.0","  320","  330","28.0","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-20","9.62",,,"0.00","0.0","  320","  320","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-21","6.93",,,"0.00","0.0","  220","  230","13.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-22","4.92",,,"0.25","0.0","  240","  240","12.1","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-23","16.11",,,"0.00","0.0","  280","  280","30.0","40.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-24","22.37",,,"0.00","0.0","  300","  320","36.0","51.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-25","12.53",,,"0.00","0.0","  290","  270","21.9","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-26","9.17",,,"0.10","0.0","  260","  260","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-27","16.78",,,"1.79","0.0","  170","  180","35.1","46.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-28","17.67",,,"0.00","0.0","  270","  260","31.1","40.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-29","9.84",,,"0.00","0.0","  350","  350","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-11-30","7.38",,,"0.00","0.0","  160","  160","14.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-01","6.04",,,"0.27","0.0","  160","  160","15.0","18.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-02","5.14",,,"0.00","0.0","  320","  320","12.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-03","7.83",,,"0.00","0.0","  300","  310","13.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-04","7.16",,,"0.00","0.0","  300","  310","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-05","4.03",,,"0.01","0.0","  230","  230","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-06","10.74",,,"0.30","0.0","  320","  330","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-07","10.51",,,"0.09","0.1","  320","  320","21.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-08","6.49",,,"0.00","0.0","  320","  320","14.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-09","11.86",,,"0.43","0.4","  110","  120","23.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-10","10.51",,,"0.07","0.3","  290","  280","21.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-11","13.87",,,"0.00","0.0","  240","  230","21.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-12","11.63",,,"0.00","0.0","  300","  330","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-13","13.65",,,"0.00","0.0","  260","  260","21.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-14","13.42",,,"0.22","3.2","   90","  100","32.0","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-15","18.79",,,"0.64","1.0","   30","   40","40.9","52.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-16","13.87",,,"0.00","0.0","  280","  280","25.1","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-17","9.62",,,"0.53","6.4","  360","  360","21.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-18","12.97",,,"0.00","0.0","  240","  320","18.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-19","11.63",,,"0.00","0.0","  240","  240","25.1","35.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-20","8.05",,,"0.00","0.0","  220","  220","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-21","11.41",,,"0.00","0.0","  220","  210","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-22","7.61",,,"0.01","0.0","  350","  350","25.1","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-23","5.82",,,"0.68","0.0","  310","  320","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-24","10.51",,,"0.00","0.0","  300","  290","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-25","9.84",,,"0.00","0.0","  320","  300","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-26","6.93",,,"0.05","0.3","  280","  260","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-27","11.63",,,"0.00","0.0","  270","  280","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-28","10.51",,,"0.00","0.0","  240","  240","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-29","8.28",,,"1.32","0.0","   20","   20","25.9","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2013-12-30","13.42",,,"0.00","0.0","  270","  290","25.9","36.0"
