"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","WDF2","WDF5","WSF2","WSF5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-11","4.03"," 1340"," 1717","0.00","0.0","0.0","  230","  300","14.1","17.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-12","4.47"," 0349"," 1452","0.00","0.0","0.0","   40","  280","14.1","19.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-13","7.16"," 1315"," 0949","0.08","0.0","0.0","   50","   50","17.9","23.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-14","3.80"," 1300"," 1026","0.00","0.0","0.0","   90","   20","12.1","16.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-15","3.80"," 1413"," 1142","0.00","0.0","0.0","  260","  270","13.0","21.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-16","12.08"," 1821"," 1817","0.00","0.0","0.0","  290","  280","36.0","49.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-17","13.42"," 1709"," 1704","0.00","0.0","0.0","  320","  300","30.0","44.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-18","10.07"," 1719"," 1710","0.00","0.0","0.0","  290","  290","21.9","29.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-19","7.38"," 1249"," 1316","0.00","0.0","0.0","  290","  330","19.9","29.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-04-20","1.79"," 1320"," 1320","0.00","0.0","0.0","  310","  330","13.0","21.0"
