Date,PRCP,WSF2,WSF5
2011-11-27,0.0,8.9,12.1
2011-11-28,0.0,8.9,15.0
2011-11-29,0.61,19.9,25.9
2011-11-30,0.06,16.1,23.9
2011-12-01,0.0,16.1,29.1
2011-12-02,0.0,14.1,21.0
2011-12-03,0.0,15.0,19.9
2011-12-04,0.0,13.0,16.1
2011-12-05,0.0,6.9,10.1
2011-12-06,0.38,8.9,13.0
2011-12-07,1.44,23.9,30.0
2011-12-08,0.44,28.0,40.9
2011-12-09,0.0,12.1,18.1
2011-12-10,0.0,16.1,21.9
2011-12-11,0.0,10.1,14.1
2011-12-12,0.0,8.1,14.1
2011-12-13,0.0,17.0,21.9
2011-12-14,0.0,12.1,16.1
2011-12-15,0.01,17.0,25.1
2011-12-16,0.0,23.0,38.0
2011-12-17,0.0,17.0,21.9
2011-12-18,0.0,17.0,23.9
2011-12-19,0.0,19.9,31.1
2011-12-20,0.0,15.0,21.0
2011-12-21,0.14,18.1,29.1
2011-12-22,0.0,14.1,21.9
2011-12-23,0.48,16.1,23.9
2011-12-24,0.0,14.1,21.0
2011-12-25,0.0,16.1,25.1
2011-12-26,0.0,21.9,31.1
2011-12-27,0.25,45.0,63.1
2011-12-28,0.0,21.0,33.1
2011-12-29,0.0,16.1,23.9
2011-12-30,0.0,8.9,12.1
2011-12-31,0.02,13.0,15.0
2012-01-01,0.11,15.0,19.9
